ResourceID,Camera FOV,Camera Far,Camera Near,Camera Type,Center Mode,Cloud Storage URL,Coordinates,Description,Documents,Drawings,Explicit Center X,Explicit Center Y,Explicit Center Z,Explicit Radius X,Explicit Radius Y,Explicit Radius Z,File,File Format Type,Keywords,Max Angle X,Max Angle Y,Max Dist,Max Pan X,Max Pan Y,Max Pan Z,Max Phi,Max Theta,Measurement Unit,Min Angle X,Min Angle Y,Min Dist,Min Pan X,Min Pan Y,Min Pan Z,Min Phi,Min Theta,Motifs,Panel Number,Photographs,Radius Mode,Scene Lighting,Site ID,Start Angle X,Start Angle Y,Start Distance,Start Pan X,Start Pan Y,Start Pan Z,Start Phi,Start Theta,Thumbnail Image,Title,Trackball Type
7d3e9ec2-682a-4455-b062-ed07ffa5488f,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN4060-LOCUS-B-PANEL-27-28.nxs', 'url_label': ''}",,"Dense concentration of quadrupeds, abstract motifs(?)",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN4060,,,,,,,,,,"Locus B - Panel 28, 27",
37b11b70-5eb2-4246-ac7f-bd8a71296c1a,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN4060-LOCUS-B-PANEL-36-40.nxs', 'url_label': ''}",,"Multiple quadrupeds, large circle",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN4060,,,,,,,,,,Locus B - Panel 36-40,
df11d315-a1cc-4e3e-8268-9ed4e194160d,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN3748-LOCUS-A-PANEL-20.nxs', 'url_label': ''}",,"Concentric circles, faded traces of other abstract motifs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN3748,,,,,,,,,,Locus A - Panel 20,
04c43d5e-d350-4038-b6d1-839656bbbec6,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN3748-LOCUS-A-PANEL-22.nxs', 'url_label': ''}",,"Vertical dotted lines suspended from narrow oval, four parallel curving lines, quadruped(?) ",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN3748,,,,,,,,,,Locus A - Panel 22,
ffeda27d-d637-4c98-bcf9-9dc9c00a345f,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN3748-LOCUS-A-PANEL-23.nxs', 'url_label': ''}",,"Bisected circle with interior radiating lines, human stick figure",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN3748,,,,,,,,,,Locus A - Panel 23,
97559fe9-f1c0-44ee-a712-01076606feb3,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-SG-LN3748-LOCUS-A-PANEL-31A-B.nxs', 'url_label': ''}",,"Quadrupeds, anthropomorph(?), scattered abstract motifs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN3748,,,,,,,,,,Locus A - Panel 31 A & B,
806f7d64-b893-4002-ad48-610e90ba4bd6,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-II-PANEL-01.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04253 37.82887)),"Ovals with internal divisions, sun, other abstract designs - AKA ""Roly-Polys"" or ""Martian Home""",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN6172,,,,,,,,,,Roly Polys' Panel 1,
c9c75668-33e7-4a4b-bcf4-3765e8d60b56,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-II-PANEL-02.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04126 37.8211)),No designs visible,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN6172,,,,,,,,,,Roly Polys' Panel 2,
6caa86ad-bca3-41b1-bab6-ad2871c83638,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-II-PANEL-05.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04278 37.82826)),"Wavy lines, zig-zags, enclosed forms, abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN6172,,,,,,,,,,Roly Polys' Panel 5,
fc6b593b-13f1-4249-b205-54dfae31d1fb,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-01-02.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04007 37.83402)),Engraved rake-like design oriented vertically and a pecked sinuous line; area of solid pecking,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 1 - 2,
fc65635b-7ffd-42f2-b8ce-0b273c5dd082,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-03.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04009 37.83403)),"Large panel densely packed with designs, including long horizontal rake, bighorn sheep, wavy lines, concentric circles and arcs, anthropomorph, tridents enclosed by circles, stars, and other abstract motifs.",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 3,
6d32441e-8716-46ed-8205-88517f70b2ac,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-04A.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04028 37.83399)),"Rake facing down, ""X"" design above",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 4A,
bcfb44c7-5eb7-44b5-9cb1-01ff6e40797f,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-06.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04054 37.83396)),"Wavy lines, plant-like motifs, three connected concentric circles, row of downward-facing triangles, suspended vertical wavy lines, abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 6A - 6B,
545cff84-bcb6-4bf2-a568-0334f98e6191,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-07.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04066 37.83397)),"Circle defaced by bullet holes, three clustered ovals",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 7,
226e5316-7263-422e-a983-946a18260386,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-08.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04076 37.834)),"Human figures, bighorn sheep, stars, wavy lines, enclosed ovals, upward pointing tridents, abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 8,
e4c2ecbf-21fd-49df-b9c2-7be84f53a51c,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-09.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04104 37.83402)),"Long horizontal rake facing upwards (partially enclosed), bighorn sheep, concentric circles, anthropomorph, dotted vertical line, wavy line, abstract designs.",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 9A - 9B,
374dd315-bca9-4a5d-8e27-a1270bcdfc24,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-10.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04127 37.83405)),"Horizontal ladder design, horizontal line with short lines above and below, concentric arcs, abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 10A-D,
15106550-ac4e-4dc8-bb57-7ef2053a47d0,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-12.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04174 37.83418)),"Wavy line, faint abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 12,
970d170e-b0ba-48fe-8e74-8b8d26b6cb5d,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-13.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04178 37.83419)),"Four vertically stacked rectangles, wavy lines, clustered circles, dentil design, faint abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 13,
3abc354a-53e9-40f7-8e9d-72008e73aa6a,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-14.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04191 37.83447)),Abstract designs obscured by lichen,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 14,
450bbf5e-c576-442d-9c71-64380f960c72,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-III-PANEL-15-16.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04199 37.83449)),Linked circles,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Amphitheater Panel 15-16,
ed84ff50-09df-40b7-a0bb-964f689e5b33,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-03.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04958 37.8189)),Abstract designs  ,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,Tiny Sheep Panel 3,
127c8336-d946-487c-97cb-618027950078,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-04-05-06-07.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04951 37.81888)),"Bighorn sheep, parallel wavy lines terminating in solid circles with short lines projecting downward",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,"Tiny Sheep Panel 4, 5, 6, 7",
a5e90a81-f7a6-4c98-ac82-988c74b450ec,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-06-07-08.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04947 37.8189)),"Bighorn sheep, parallel wavy lines terminating in solid circles with short lines projecting downward, rectangles, anthropomorphs(?), abstract designs.",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,"Tiny Sheep Panel 6B, 7, 8 ",
a41f6bdb-d81c-485f-b8a9-2ef62eab29bb,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-07-08-09.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04943 37.81886)),"Bighorn sheep, parallel wavy lines terminating in solid circles with short lines projecting downward, rectangles, anthropomorphs(?), abstract designs.",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,"Tiny Sheep Panel 7, 8, 9",
9d244ff7-e3de-43e9-9d80-76858394e964,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-12A.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04938 37.8188)),"Human figures, zig-zag line, rakes, bighorn sheep",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,Tiny Sheep Panel 12A,
e0a0aa8b-b83e-46c5-a181-317aaa7df941,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-12B.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04938 37.8188)),"Rake with parallel lines below, wavy line, attached rectangles, faded bighorn sheep and abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,Tiny Sheep Panel 12B,
75d8a2d5-8bbc-47ff-8e9d-317cff9ae436,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-12B-12D.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04932 37.81882)),"Rake with parallel lines below, wavy line, attached rectangles, faded bighorn sheep and abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,"Tiny Sheep Panel 12B, 12C, 12D",
681b64c9-8ac8-4ab8-9fe6-2ab5a08cee18,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-IV-PANEL-12D.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04931 37.81883)),"Faded abstract designs, anthropomorph",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN1523,,,,,,,,,,Tiny Sheep Panel 12D,
c04407dc-db15-4536-9945-8748476b093b,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-V-PANEL-07-08-09-10-12.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04964 37.81769)),"Scattered abstract designs, including star and concentric arcs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN6171,,,,,,,,,,"Spider Rock 7, 8, 9, 10, 12A",
09a084b7-e184-4b12-85dc-60ebc6affa47,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-V-PANEL-08-09-11-12.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.04964 37.81772)),"Scattered abstract designs, including star, concentric arcs, and wavy line",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN6171,,,,,,,,,,"Spider Rock 7, 8, 9, 11, 12A-B",
a61c2ba5-3ec9-4ee7-bb99-8640edb2e776,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-VI-LOWER.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.01952 37.86408)),"Oval ""vulva"" shapes, hand designs, bighorn sheep, downward facing rakes, abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,,,,,,,,,,,WRN VI - Lower Portion,
02ed8316-85ee-4f78-83e8-e13f32fbc1ca,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-VI-MID-LOWER.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.01952 37.86408)),"Close-packed designs including horizontal lines, wavy lines, rakes, concentric circles, bighorn sheep, hand shapes, abstract designs",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,,,,,,,,,,,WRN VI – Mid-Lower Portion,
37a47bd1-9416-4783-8b25-69f31bf71c33,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-VI-MID-UPPER.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.01952 37.86408)),"Concentric arcs divided by central vertical line, parallel wavy lines, parallel horizontal line, faded abstract designs.",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,,,,,,,,,,,WRN VI – Mid-Upper Portion,
c76a1d5d-5c5c-4f0c-89bc-cb79eafb1dab,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-VI-UPPER.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.01952 37.86408)),"Hand shape, concentric arcs, wavy lines, bighorn sheep, dotted lines, connected circles, circles with internal parallel lines, other abstract designs,",,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,,,,,,,,,,,WRN VI - Upper Portion,
e8d97610-58fb-4d50-932f-9dfa67650b4b,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-RED-PANEL-01.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.03792 37.84283)),Concentric circles in red pigment,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Red Pigment Panel 1,
2693483a-d0b2-44cd-84c4-a7407fb263ef,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-RED-PANEL-02.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.03646 37.83798)),Wavy lines and vertical finger smears in red pigment,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Red Pigment Panel 2,
33e2c14c-2295-4432-b934-2697f1be9e22,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-RED-PANEL-05-06.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.0358 37.83775)),Finger marks in red pigment,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Red Pigment 5 & 6,
5624e683-9ddd-45dc-bc12-03c8e1fdce66,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-RED-PANEL-10.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.03516 37.83768)),Vertical finger marks in red pigment,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Red Pigment Panel 10 ,
c25b0c4d-258d-4531-a60d-583aab69962a,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-RED-PANEL-13.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.03506 37.83762)),No visible pictographs,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Red Pigment Panel 13 ,
34721025-cec5-42b2-b2a6-5ab2318c6de0,,,,,,"{'url': 'https://lcai-assets.s3.us-gov-west-1.amazonaws.com/models/LCAI-WRN-RED-PANEL-14-15.nxs', 'url_label': ''}",GEOMETRYCOLLECTION (POINT (-115.03494 37.83759)),Indistinct pictographs in red pigment,,,,,,,,,,NXS,,,,,,,,,,Centimeter,,,,,,,,,,,,,,LN210,,,,,,,,,,Red Pigment Panel 14-16,
